Customer_ID,Name,Gender,Age,Phone,Email,City,Customer_Age_Segment
CU0280,Alec Kennedy,Female,19,8106652731,ucarter@gmail.com,North Victoriaville,Young Adult
CU0281,Jasmine Mathis,Male,52,6672117497552,jenniferryan@austinraymond.info,East Amber,Mature Adult
CU0282,Stacey Oneal,Male,47,19551466450293,david71@gmail.com,Velazquezland,Mature Adult
CU0283,Adrian Gonzalez,Female,32,1064788424694860,flynndavid@gmail.com,Hamiltonland,Adult
CU0284,Joseph Washington,Female,23,16710334023451,pacestephanie@huffman.com,Lake Marieside,Young Adult
CU0285,Nathan Harris,Female,33,42562070587947,danadecker@yahoo.com,Port Jacqueline,Adult
CU0286,Samantha Bray,Male,33,19347266603841,dthomas@hodges.com,Valeriebury,Adult
CU0287,Dr. Jill Hayes,Male,61,1908380996512850,angelamack@yahoo.com,New Laura,Senior Citizen
CU0288,Eric Guzman,Female,54,6914327850,harrisonale@gmail.com,Bakerfurt,Mature Adult
CU0289,Wendy Lee,Female,52,71476673084251,heatherfoster@parkbrown.com,West Jessica,Mature Adult
CU0290,Robin Kirk,Male,60,256649200222436,millerjohn@patel.com,Gomezton,Mature Adult
CU0291,Joseph Lewis,Female,52,13620228867029,erin71@banks.org,Port Edward,Mature Adult
CU0292,Michelle Johnson,Male,52,9348631986,efoley@cortezsullivan.com,Rebeccaview,Mature Adult
CU0293,Justin Wall,Male,66,9283912532,christopher72@gmail.com,West Jesse,Senior Citizen
CU0294,Brandi Lucas,Male,23,143897824383642,leonardturner@craig.com,Shaneburgh,Young Adult
CU0295,Richard Jones,Male,31,4008472865,lopezrebecca@hotmail.com,Lake Monica,Adult
CU0296,Larry Gutierrez,Female,49,788566565465382,hjenkins@hotmail.com,South Brian,Mature Adult
CU0297,Karen Conley,Female,56,3161152883,ccole@gmail.com,East Leslieberg,Mature Adult
CU0298,Stephanie Murray,Female,41,644797362,melissagarcia@poole.org,Ginaside,Mature Adult
CU0299,Heather Rodriguez,Female,63,3371935063270,johnsonleah@hotmail.com,East Ryan,Senior Citizen
CU0300,Denise Bernard,Female,40,2448785136,becky06@brewer.info,East Anthony,Adult
CU0301,Tabitha Edwards,Female,44,797146857,richard52@duncan.info,Daymouth,Mature Adult
CU0302,Marcus Washington,Female,24,4257786305,ellisdanielle@gmail.com,Port Ericberg,Young Adult
CU0303,David Nelson,Female,35,1332646731550340,sarah10@hotmail.com,Thomaschester,Adult
CU0304,Jennifer Ortiz,Male,44,5403460522011,twarren@lee.info,Sarahbury,Mature Adult
CU0305,Tonya Nelson,Male,65,275867637419258,cojennifer@gmail.com,Patelstad,Senior Citizen
CU0306,Katrina Pena,Male,38,105378703597842,joyce54@thomashernandez.com,West Brandon,Adult
CU0307,Michelle Rogers,Female,18,6642179480,pjohnson@gmail.com,Eugenemouth,Young Adult
CU0308,Paul Flynn,Female,33,8642060739,khooper@roberts.info,Lake Deborahton,Adult
CU0309,Sara Martin,Male,50,8024001281,mgarcia@franklin.com,Hernandezside,Mature Adult
CU0310,Sarah Sullivan,Female,26,1078558679905020,timothy03@williams.biz,Juliaburgh,Young Adult
CU0311,Tiffany Smith,Female,55,193967958623993,millerrachel@trevino.com,Clarkstad,Mature Adult
CU0312,Jacqueline Grant,Female,47,1616568968,pamela50@scott.com,West Timothy,Mature Adult
CU0313,Adam Johnson,Female,58,167309421663557,amy56@stout.com,New Mirandaville,Mature Adult
CU0314,Kathryn Gibbs,Female,47,1334725352,juan41@hotmail.com,South Kelly,Mature Adult
CU0315,Mrs. Eileen Banks,Male,30,158473852186111,lisa01@gmail.com,West Kimberlyside,Young Adult
CU0316,Diana Mckinney,Male,20,9673844514,garzaalec@gmail.com,New Lisa,Young Adult
CU0317,Jennifer Jones,Male,41,3875400579,victor92@hotmail.com,Brucestad,Mature Adult
CU0318,Natalie Sellers,Female,19,982455073206630,harrismichelle@smithturner.com,Gallegosmouth,Young Adult
CU0319,Angelica Thomas,Female,20,9796180863,andreacummings@yahoo.com,North Ashleyborough,Young Adult
CU0320,Crystal Diaz,Male,67,8332903104,reynoldschristopher@gmail.com,South Nicholasfurt,Senior Citizen
CU0321,Dustin Harper,Female,27,476337006264746,hooversusan@hotmail.com,Kathymouth,Young Adult
CU0322,Troy Hernandez,Female,20,8683965842,wallaceian@waller.org,Jeremyview,Young Adult
CU0323,Robert Haley,Male,49,88680753313721,colleen35@yahoo.com,Kingmouth,Mature Adult
CU0324,Valerie Ferguson,Female,42,758052968203106,danielcole@yahoo.com,West Aleander,Mature Adult
CU0325,Brian Watkins,Female,22,60900608350408,llopez@hotmail.com,East Katherine,Young Adult
CU0326,Juan Dawson,Female,33,6897764396,juliebennett@mitchell.org,Boothstad,Adult
CU0327,Natalie Bowman,Female,37,1168177610042670,garrettross@lopez.com,Douglasside,Adult
CU0328,Seth Solomon,Male,29,12656909007995,corywhite@gmail.com,Port Stephaniebury,Young Adult
CU0329,Jennifer Bryant,Female,35,17172332347,rachellewis@maydavis.info,Avilafort,Adult
CU0330,Sherry Fowler,Male,24,30299660684368,hudsonmatthew@hotmail.com,Spencerburgh,Young Adult
CU0331,Patrick Nelson,Male,59,4968494867,alejandrobarnes@kelly.com,Mirandaton,Mature Adult
CU0332,Lance Boone,Male,26,1335861874211160,whitakerdavid@schmidt.biz,West Tiffanyfurt,Young Adult
CU0333,Barry Munoz,Male,57,19372532730,karipierce@gmail.com,Lake Brian,Mature Adult
CU0334,John Cook,Male,53,2219680577347,brettchavez@hotmail.com,Hendricksstad,Mature Adult
CU0335,Holly Swanson,Female,68,1186628566037560,rodriguezangela@williams.com,Marieside,Senior Citizen
CU0336,John Ross,Male,31,173803135858991,reyeszachary@mitchellthomas.com,Hansenstad,Adult
CU0337,Jeffery Gonzalez,Male,65,649462264177943,dianebarron@vasquez.com,Lopezton,Senior Citizen
CU0338,Christina Hansen,Female,20,499072956568,brianschwartz@hotmail.com,East Richard,Young Adult
CU0339,Leah Mccann,Male,43,7966861434,ozhang@yahoo.com,Smithton,Mature Adult
CU0340,Holly Green,Female,64,5811254921,hrodriguez@cortezwilson.com,Morrisbury,Senior Citizen
CU0341,Richard Forbes,Female,53,2677840565152,cuevasmike@gmail.com,Port John,Mature Adult
CU0342,Maurice Simmons,Female,46,6123159533,john35@hotmail.com,North Nicolechester,Mature Adult
CU0343,Anthony Castro,Male,49,14987526910,gomezmichelle@palmer.net,South Alejandra,Mature Adult
CU0344,Kellie Roberts,Female,68,4560158275,sgonzalez@mcgrath.net,Farrellside,Senior Citizen
CU0345,Lindsay Stanley,Female,55,1526909159269640,rjohnston@hotmail.com,West Ronald,Mature Adult
CU0346,Jessica Mills,Male,67,13477846860636,kerrlisa@larson.com,Lake Stephanie,Senior Citizen
CU0347,Kristi Browning,Male,23,45025203056277,wthompson@yahoo.com,North Ronald,Young Adult
CU0348,Brian Smith,Male,24,1641047708366560,jpark@jones.info,Richardborough,Young Adult
CU0349,Mrs. Renee Sims,Male,66,92764438311159,ihernandez@yahoo.com,New Susanview,Senior Citizen
CU0350,Mary Evans,Male,35,118054031626199,tgarcia@kellyhawkins.org,Millerborough,Adult
CU0351,Megan Preston,Female,59,2224784400,gregory70@ward.org,East Nicholas,Mature Adult
CU0352,Michelle Ali,Male,51,18098208837,courtneywilliams@gmail.com,New Amberfort,Mature Adult
CU0353,David Lam,Female,37,1769566794864770,rachelwhite@hotmail.com,Brooksfurt,Adult
CU0354,Melissa Liu,Female,24,9453902814,mhernandez@smith.net,Lake Brooke,Young Adult
CU0355,Stacy Scott,Male,57,4904745902,harrisjessica@ingrambender.com,Wilsonview,Mature Adult
CU0356,Eric Walton,Female,24,7118531660,qmoran@hotmail.com,Lake Kevin,Young Adult
CU0357,Jesse Green,Female,32,1862155337,nealbrian@hotmail.com,Lake Christopher,Adult
CU0358,Robert Duncan,Female,56,11710178831927,katherine05@fergusonsalas.com,Davidchester,Mature Adult
CU0359,Ronald Bailey,Male,50,4866655070,wlopez@hotmail.com,West Rebeccafurt,Mature Adult
CU0360,Lori Maldonado,Female,29,232965564,spencer05@gmail.com,West Elizabethton,Young Adult
CU0361,Tiffany Hart,Female,43,11054053156096,toddflores@gmail.com,Lake Maryshire,Mature Adult
CU0362,Kristen Johnson,Female,64,212643348615126,mooredana@reyes.com,South Angelaton,Senior Citizen
CU0363,Robin Miller,Female,61,8994216811,ldaniels@medina.biz,Westburgh,Senior Citizen
CU0364,Ashley Reynolds,Male,38,3215470493289,campbelljamie@yahoo.com,Heidimouth,Adult
CU0365,Melissa Davis,Female,34,4589399774,taylorjuan@rios.com,Whiteheadstad,Adult
CU0366,Sharon Morris,Male,34,69724912504393,skinnerdavid@arellano.biz,West Erikaberg,Adult
CU0367,Margaret Petersen,Female,59,274508285282,jessica88@miller.com,Michaelmouth,Mature Adult
CU0368,Casey Stevens,Female,34,764867850326,carol46@taylor.com,Marybury,Adult
CU0369,Joanna Schmitt,Male,36,948873029403671,wallacescott@yahoo.com,North Noahland,Adult
CU0370,Jennifer Holt,Female,66,1209099073,rharvey@gmail.com,Anthonychester,Senior Citizen
CU0371,Steve Harris,Male,68,3576507795,christy42@white.org,Collinsview,Senior Citizen
CU0372,Kimberly Smith,Male,33,1690318653904,patrickdeleon@hotmail.com,Conleyville,Adult
CU0373,Samantha Thompson,Female,38,147841272241039,brittany86@hotmail.com,New Maria,Adult
CU0374,Richard King,Male,28,8832570219,fernandezsarah@gmail.com,Robertburgh,Young Adult
CU0375,Mrs. Carolyn Jackson,Male,43,9585836312494,suarezstephanie@davis.info,East Cassandrachester,Mature Adult
CU0376,Jeffrey Baker,Male,21,19308787400,peterward@jones.com,New Tylerberg,Young Adult
CU0377,Christina Garcia,Female,65,196285633968127,raymondhorn@yahoo.com,Gonzalezfurt,Senior Citizen
CU0378,Isaiah Hines,Male,22,1313213627,heather75@hotmail.com,Lisaberg,Young Adult
CU0379,Garrett Williams,Female,67,1310705257549900,jackspencer@yahoo.com,Carterport,Senior Citizen
CU0380,Gregory Montoya,Male,27,182642598274211,brian31@hotmail.com,Brianfurt,Young Adult
CU0381,Kayla Hartman,Male,19,1198178880110240,amandaweaver@gmail.com,Marissaville,Young Adult
CU0382,Paul Pham,Male,63,2608144102,ambercoleman@robinson.com,Port Gregoryburgh,Senior Citizen
CU0383,Carrie Martinez,Female,19,8267779377,robertfoster@rosales.com,Castroborough,Young Adult
CU0384,Heather Turner,Male,53,153037806015565,cholt@zimmerman.org,West Veronicamouth,Mature Adult
CU0385,John Jones,Male,69,8232154830053,kgarcia@yahoo.com,Collinsfurt,Senior Citizen
CU0386,Samuel Hopkins,Male,46,3019834635,gabriel70@vincent.org,Brendaton,Mature Adult
CU0387,Donald Maldonado,Male,57,68561957482500,lauren87@yahoo.com,South Brookestad,Mature Adult
CU0388,Vincent Smith,Female,27,3221460276698,whitneymario@acosta.com,West Benjamin,Young Adult
CU0389,Edward Hayes,Male,37,9391296734609,marissa46@meyer.com,East Josephfurt,Adult
CU0390,Dennis Daniels,Male,43,8459230430,lwest@greenhowe.net,Cindychester,Mature Adult
CU0391,Ronald Snyder,Female,26,143472323420584,melindahodge@yahoo.com,Sharimouth,Young Adult
CU0392,Carolyn Thompson,Female,19,13312535287279,alanhopkins@valenzuela.com,East Rebecca,Young Adult
CU0393,Veronica Mullen,Female,60,73180908627297,zclark@johnsongrant.com,Butlermouth,Mature Adult
CU0394,Steven Perez,Female,62,1631245383,anne92@hotmail.com,Lake Theodorehaven,Senior Citizen
CU0395,Julia Nash,Male,53,35032292239013,ericsimpson@contreras.com,Smithville,Mature Adult
CU0396,Brandon Sullivan,Male,37,83121904183676,lkennedy@hill.com,South Jamiechester,Adult
CU0397,Judith Robinson,Female,32,246522112140067,ylane@hotmail.com,Johnfurt,Adult
CU0398,Mariah Martinez,Male,27,57366385219098,caitlincrawford@yahoo.com,New Danielfurt,Young Adult
CU0399,Faith Castillo,Male,26,8183239143104,holtemily@yahoo.com,Mcbridefurt,Young Adult
CU0400,Benjamin Wilson,Female,59,62475778151015,twade@lewisriley.net,West John,Mature Adult
CU0401,Tara Woodward,Male,66,9935935393334,smithwesley@savage.info,Hursthaven,Senior Citizen
CU0402,Douglas Moran,Male,36,5000037513,rking@gmail.com,Robinmouth,Adult
CU0403,Kevin Campbell,Male,56,1961671834985680,mgarcia@dudleyrowland.biz,Huangberg,Mature Adult
CU0404,Stephanie Jordan,Male,45,2484488792,tco@hotmail.com,South Sarah,Mature Adult
CU0405,James Stokes,Male,55,695556633,fwilliams@yahoo.com,Gentryville,Mature Adult
CU0406,Timothy Zhang,Male,28,9476412385,wadams@gmail.com,New Rodneystad,Young Adult
CU0407,Thomas Anderson,Male,26,9506258983,jonesjacqueline@williams.com,Kimberlyport,Young Adult
CU0408,Phillip Johnson,Male,62,699551143155775,amberhouston@yahoo.com,Griffinmouth,Senior Citizen
CU0409,Meagan Anderson,Female,26,631830385500520,villegasthomas@gmail.com,Holand,Young Adult
CU0410,James Davis,Male,31,5170635681,hernandezcharles@hotmail.com,Blackchester,Adult
CU0411,Jacob Bates,Male,45,8070733525,ybaker@herreramorris.com,Jonesborough,Mature Adult
CU0412,Lisa Wu,Male,46,928304775,jacqueline67@daybutler.com,Reginaview,Mature Adult
CU0413,Victoria Stein,Female,24,140848402035706,thorntonkelly@gmail.com,Lake Kelsey,Young Adult
CU0414,Robin Bishop,Female,58,7523056027,rodgerslori@joseph.biz,Rhondamouth,Mature Adult
CU0415,Brianna Nicholson,Male,31,1740088055896720,jacqueline38@moorethomas.com,Christopherport,Adult
CU0416,Daniel Sweeney,Female,35,6388388340701,daniellesmith@yahoo.com,Kellyfort,Adult
CU0417,Darrell Allen,Male,70,1419856518764850,cynthia59@ramosvelasquez.biz,Pricefort,Senior Citizen
CU0418,Mrs. Vanessa Ray,Female,23,1505494703819750,wfarrell@gmail.com,New Catherine,Young Adult
CU0419,Christopher Richards,Male,47,12496090952907,pauljennings@yahoo.com,North Andrew,Mature Adult
CU0420,Emily Bowers,Female,63,18457387263335,susan49@washington.info,Michelletown,Senior Citizen
CU0421,Kristin Cruz,Male,27,11546679505011,cpowell@yahoo.com,South Kelsey,Young Adult
CU0422,Terry Stone DVM,Male,54,11891661933647,friedmanchad@arnoldrogers.com,Lake Jenniferview,Mature Adult
CU0423,Jamie Sullivan,Female,19,4502909603,kgonzalez@peterson.com,Port Sabrinashire,Young Adult
CU0424,Angela Poole DVM,Male,67,18752109311042,steven92@moorekelley.net,Mcdanielside,Senior Citizen
CU0425,Michael Henry,Female,70,4310462417,suttonmichael@conradmurray.com,Lake Jesusshire,Senior Citizen
CU0426,Erica Frank,Female,53,8433979936,michaelroy@gmail.com,Nicholasmouth,Mature Adult
CU0427,Sonya Cole,Male,23,816902388268595,cstanley@norton.com,East Timothyville,Young Adult
CU0428,Wendy Ford,Male,42,154880657380140,ian24@thomas.info,Susanborough,Mature Adult
CU0429,Monica Everett,Male,37,15353310908033,anthony10@hotmail.com,South Stephenstad,Adult
CU0430,Brenda Sims,Male,38,1484904766,wilkinson@hotmail.com,North Marie,Adult
CU0431,Sara Obrien,Male,49,15156214449941,morganadams@hotmail.com,Aleanderport,Mature Adult
CU0432,Rachel Stewart,Male,40,9948560667,terri62@mitchell.info,West Keith,Adult
CU0433,Danielle Brewer,Female,69,16321385689935,samuel88@gmail.com,Port Omar,Senior Citizen
CU0434,Nancy Smith,Female,21,1102518053867010,jsaunders@vasquez.biz,West Traceychester,Young Adult
CU0435,Ann Rose,Female,47,82006860362042,brian08@johnson.info,North Joshua,Mature Adult
CU0436,Erin Maldonado,Male,43,7903944253,bradleyjose@hotmail.com,Marcusmouth,Mature Adult
CU0437,Jesse Ramirez,Male,41,1543036969795250,hartdarryl@hotmail.com,Johnnymouth,Mature Adult
CU0438,Makayla Jarvis,Female,59,77494583893324,garciacarrie@jones.com,Port Danielburgh,Mature Adult
CU0439,Tracey Mendoza,Male,67,3705594373,duranhector@johnson.org,East Phillipfort,Senior Citizen
CU0440,Timothy Barnes,Female,65,10432281784803,aleandrabennett@yahoo.com,Ortizmouth,Senior Citizen
CU0441,Tiffany Cisneros,Male,69,66420910436780,paulgraves@yahoo.com,West Markborough,Senior Citizen
CU0442,Christine Bailey,Male,18,4478512778,derrick91@zunigagalloway.com,Bondbury,Young Adult
CU0443,Madeline Taylor,Female,19,1031950249374760,kimberly17@davis.com,Lake Patrickville,Young Adult
CU0444,Natasha Frost,Female,36,175093667020736,georgedouglas@johnsonwarner.com,South Lisaborough,Adult
CU0445,Jenny Oliver,Male,50,1186654836624710,tammie60@lyons.org,Gregorymouth,Mature Adult
CU0446,Denise Mcintosh,Male,69,5892050619,awarner@richardsfowler.biz,Lake Brandon,Senior Citizen
CU0447,Justin Carrillo Jr.,Male,23,8049784869775,aleanderramirez@yahoo.com,Gibsonfurt,Young Adult
CU0448,Erin Wong,Male,28,330820400,stevensonsandy@gonzalez.org,East Jennifer,Young Adult
CU0449,Kevin Mckinney,Female,45,5212986258,greenemily@lovehall.net,Derekton,Mature Adult
CU0450,Raymond Alvarez,Female,52,750904716956302,taylor47@gmail.com,West Teresaville,Mature Adult
CU0451,Aleandria Spencer,Male,39,590984890,wbartlett@yahoo.com,Roberthaven,Adult
CU0452,Courtney Trujillo,Male,61,565586141,cruzandrea@gmail.com,West Calebtown,Senior Citizen
CU0453,Anthony Aleander,Female,27,25616414999577,erodriguez@yahoo.com,Wilsonchester,Young Adult
CU0454,James Lewis,Female,70,1032035411196350,kathleenwilson@yahoo.com,Katelynmouth,Senior Citizen
CU0455,William Carter,Female,31,159640701384216,sandy16@johnstoncoleman.com,South Paulhaven,Adult
CU0456,Gabriel Johnston,Male,18,1440029813878840,gmata@bauer.com,Lake Joseberg,Young Adult
CU0457,Raymond Murphy,Male,25,7492468834438,pruittamanda@hotmail.com,Frankhaven,Young Adult
CU0458,William Lopez,Female,37,61798259390242,williamsonjason@martinezgarcia.info,Lake Arthurshire,Adult
CU0459,Dawn Nichols,Female,34,7400257494,vscott@barnesknight.net,Gonzalezburgh,Adult
CU0460,Jeremy Bender,Female,19,2947033335689,melanie50@yahoo.com,Snyderhaven,Young Adult
CU0461,Stanley Castillo,Female,52,24514922017934,gardnermatthew@hotmail.com,New Emilystad,Mature Adult
CU0462,Donald Le,Male,49,2795755660,johnsonmary@rodriguezmorgan.biz,East Ritaberg,Mature Adult
CU0463,Derek Franklin,Female,32,45366231897268,denise48@yahoo.com,West Catherinetown,Adult
CU0464,Gloria Melendez,Male,40,17704054580352,pgentry@gmail.com,Pricefort,Adult
CU0465,Zachary Stein,Female,64,89213396328979,travis93@gmail.com,West Noahstad,Senior Citizen
CU0466,Heather Page,Male,32,338523203916611,nelsonjerry@odonnell.com,South Anaborough,Adult
CU0467,Lori Anderson,Female,59,101954233787197,jacob84@hotmail.com,South Erin,Mature Adult
CU0468,Felicia Dion,Male,27,145260977321379,qpeterson@kelly.info,Lake Brian,Young Adult
CU0469,Christopher Lambert,Female,26,6806180195280,ronald78@hotmail.com,Davisbury,Young Adult
CU0470,Kevin Dean,Female,39,4791766204,eric93@yahoo.com,Port Michelleville,Adult
CU0471,Lisa Jennings,Male,50,7983852440887,williamlopez@hickmansmith.biz,Kimberlyland,Mature Adult
CU0472,Mrs. Carol Co,Male,68,9244053557,sosajohn@nortonortiz.com,Katherinebury,Senior Citizen
CU0473,Elizabeth Diaz,Male,68,64645751583589,oscarcohen@yahoo.com,Lake Jason,Senior Citizen
CU0474,Melanie Parrish,Male,20,3046220213,kim24@stephens.com,East Pattyland,Young Adult
CU0475,Amber Tate,Female,70,86851739059884,jenniferhicks@yahoo.com,Deniseville,Senior Citizen
CU0476,Mallory Hall,Male,59,13849965511634,parkermichael@hotmail.com,West Shawn,Mature Adult
CU0477,Joe Gonzalez,Male,54,4172400468033,christopher13@johnson.org,Harrisonfort,Mature Adult
CU0478,Timothy Ward,Male,21,7528385882353,jeffrey41@ferguson.info,New Timothyfurt,Young Adult
CU0479,Tony Ford,Male,25,6155810678513,andersonlauren@stark.com,West Christineburgh,Young Adult
CU0480,Kimberly Robbins,Female,60,24870023147014,michael97@hillburton.com,Jamesport,Mature Adult
CU0481,Tamara Anthony,Female,40,373896657891633,jamescobb@stafford.biz,East Anneport,Adult
CU0482,Kayla Terry,Male,69,3554487230959,kpacheco@hotmail.com,New Joseph,Senior Citizen
CU0483,Brenda Stout,Male,34,5980103862430,kevin11@palmerhall.biz,Loganshire,Adult
CU0484,Thomas Howard,Male,26,162088164463429,grodriguez@gmail.com,West Faithview,Young Adult
CU0485,Tonya Rodriguez,Female,26,7344116594094,audreyhenry@hotmail.com,North Jamesstad,Young Adult
CU0486,Shari Burns,Female,25,15913101432,myersjames@yahoo.com,North Timothy,Young Adult
CU0487,William Mclaughlin,Female,30,5026455873,malonefrank@robinson.com,South Lindsey,Young Adult
